Date_Scrap,Power Station,Plant Name,Location,Latitude,Longitude,Confidence_Location,Unit name,Status,Fuel(s),Capacity (MW),Technology,Start year,Retired year,Owner,URL,
1/23/2024,Surat Lignite Power Plant,Surat Lignite Power Plant,"Nani Naroli Tal, Mangrol, Surat, Gujarat, India",21.397304,73.106993,exact,Unit 4,operating,coal - lignite,125,subcritical,2010,,Gujarat Industries Power Company Co Ltd,https://www.gem.wiki/Surat_Lignite_Power_Plant,
1/23/2024,Surat Lignite Power Plant,Surat Lignite Power Plant,"Nani Naroli Tal, Mangrol, Surat, Gujarat, India",21.397304,73.106993,exact,Unit 5,cancelled,coal - lignite,300,subcritical,,,Gujarat Industries Power Company Co Ltd,https://www.gem.wiki/Surat_Lignite_Power_Plant,
1/23/2024,Surat Lignite Power Plant,Surat Lignite Power Plant,"Nani Naroli Tal, Mangrol, Surat, Gujarat, India",21.397304,73.106993,exact,Unit 6,cancelled,coal - lignite,300,subcritical,,,Gujarat Industries Power Company Co Ltd,https://www.gem.wiki/Surat_Lignite_Power_Plant,
1/23/2024,Surat Lignite Power Plant,Surat Lignite Power Plant,"Nani Naroli Tal, Mangrol, Surat, Gujarat, India",21.397304,73.106993,exact,Unit 2,operating,coal - lignite,125,subcritical,1999,,Gujarat Industries Power Company Co Ltd,https://www.gem.wiki/Surat_Lignite_Power_Plant,
1/23/2024,Suratgarh Super Thermal Power Station,Suratgarh Super Thermal Power Station,"Thukrana, Suratgarh, Sri Ganganagar, Rajasthan, India",29.1611184,74.0191627,exact,Unit 8,operating,coal - unknown,660,supercritical,2021,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Suratgarh_Super_Thermal_Power_Station,
1/23/2024,Suratgarh Super Thermal Power Station,Suratgarh Super Thermal Power Station,"Thukrana, Suratgarh, Sri Ganganagar, Rajasthan, India",29.1611184,74.0191627,exact,Unit 9,cancelled,coal - unknown,660,supercritical,,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Suratgarh_Super_Thermal_Power_Station,
1/23/2024,Suratgarh Super Thermal Power Station,Suratgarh Super Thermal Power Station,"Thukrana, Suratgarh, Sri Ganganagar, Rajasthan, India",29.1611184,74.0191627,exact,Unit 7,operating,coal - unknown,660,supercritical,2019,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Suratgarh_Super_Thermal_Power_Station,
1/23/2024,Suratgarh Super Thermal Power Station,Suratgarh Super Thermal Power Station,"Thukrana, Suratgarh, Sri Ganganagar, Rajasthan, India",29.1611184,74.0191627,exact,Unit 6,operating,coal - subbituminous,250,subcritical,2009,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Suratgarh_Super_Thermal_Power_Station,
1/23/2024,Suratgarh Super Thermal Power Station,Suratgarh Super Thermal Power Station,"Thukrana, Suratgarh, Sri Ganganagar, Rajasthan, India",29.1611184,74.0191627,exact,Unit 4,operating,coal - subbituminous,250,subcritical,2002,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Suratgarh_Super_Thermal_Power_Station,
1/23/2024,Suratgarh Super Thermal Power Station,Suratgarh Super Thermal Power Station,"Thukrana, Suratgarh, Sri Ganganagar, Rajasthan, India",29.1611184,74.0191627,exact,Unit 1,operating,coal - subbituminous,250,subcritical,1998,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Suratgarh_Super_Thermal_Power_Station,
1/23/2024,Suratgarh Super Thermal Power Station,Suratgarh Super Thermal Power Station,"Thukrana, Suratgarh, Sri Ganganagar, Rajasthan, India",29.1611184,74.0191627,exact,Unit 3,operating,coal - subbituminous,250,subcritical,2001,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Suratgarh_Super_Thermal_Power_Station,
1/23/2024,Suratgarh Super Thermal Power Station,Suratgarh Super Thermal Power Station,"Thukrana, Suratgarh, Sri Ganganagar, Rajasthan, India",29.1611184,74.0191627,exact,Unit 2,operating,coal - subbituminous,250,subcritical,2000,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Suratgarh_Super_Thermal_Power_Station,
1/23/2024,Suratgarh Super Thermal Power Station,Suratgarh Super Thermal Power Station,"Thukrana, Suratgarh, Sri Ganganagar, Rajasthan, India",29.1611184,74.0191627,exact,Unit 10,cancelled,coal - unknown,660,supercritical,,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Suratgarh_Super_Thermal_Power_Station,
1/23/2024,Suratgarh Super Thermal Power Station,Suratgarh Super Thermal Power Station,"Thukrana, Suratgarh, Sri Ganganagar, Rajasthan, India",29.1611184,74.0191627,exact,Unit 5,operating,coal - subbituminous,250,subcritical,2003,,Rajasthan RV Utpadan Nigam [100.0%],https://www.gem.wiki/Suratgarh_Super_Thermal_Power_Station,
1/23/2024,Surguja power station,Surguja power station,"Parsa, Ambikapur, Surguja, Chhattisgarh, India",23.12,83.2,approximate,Unit 2,cancelled,coal - waste coal,150,unknown,,,Surguja Power Pvt Ltd [100.0%],https://www.gem.wiki/Surguja_power_station,
1/23/2024,Surguja power station,Surguja power station,"Parsa, Ambikapur, Surguja, Chhattisgarh, India",23.12,83.2,approximate,Unit 1,cancelled,coal - waste coal,150,unknown,,,Surguja Power Pvt Ltd [100.0%],https://www.gem.wiki/Surguja_power_station,
1/23/2024,Surguja power station,Surguja power station,"Parsa, Ambikapur, Surguja, Chhattisgarh, India",23.12,83.2,approximate,Unit 4,cancelled,coal - waste coal,150,unknown,,,Surguja Power Pvt Ltd [100.0%],https://www.gem.wiki/Surguja_power_station,
1/23/2024,Surguja power station,Surguja power station,"Parsa, Ambikapur, Surguja, Chhattisgarh, India",23.12,83.2,approximate,Unit 3,cancelled,coal - waste coal,150,unknown,,,Surguja Power Pvt Ltd [100.0%],https://www.gem.wiki/Surguja_power_station,
1/23/2024,Surguja Ultra Mega Power Project,Surguja Ultra Mega Power Project,"Surguja, Chhattisgarh, India",23.453168,83.417587,approximate,Unit 1,cancelled,coal - unknown,4000,supercritical,,,Chhattisgarh Surguja Power Ltd (CSPL) [100.0%],https://www.gem.wiki/Surguja_Ultra_Mega_Power_Project,
1/23/2024,Suryachakra captive power plant,Suryachakra captive power plant,"Gujarat, India",23.216667,72.683333,approximate,Unit 1,cancelled,coal - unknown,200,unknown,,,Suryachakra Group [100.0%],https://www.gem.wiki/Suryachakra_captive_power_plant,
1/23/2024,Suryachakra Thermal (Madhya Pradesh),Suryachakra Thermal (Madhya Pradesh),"Padri, GopadBanas, Sidhi, Madhya Pradesh, India",24.4167,81.8833,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,Suryachakra Power Corp Ltd [100.0%],https://www.gem.wiki/Suryachakra_Thermal_(Madhya_Pradesh),
1/23/2024,Suryachakra Thermal (Madhya Pradesh),Suryachakra Thermal (Madhya Pradesh),"Padri, GopadBanas, Sidhi, Madhya Pradesh, India",24.4167,81.8833,approximate,Unit 2,cancelled,coal - unknown,660,supercritical,,,Suryachakra Power Corp Ltd [100.0%],https://www.gem.wiki/Suryachakra_Thermal_(Madhya_Pradesh),
1/23/2024,SVPL power station,SVPL power station,"Renki, Korba, Chhattisgarh, India",22.292,82.5254,exact,Unit 1,operating,coal - waste coal,63,subcritical,2011,,SV Power Pvt Ltd [100.0%],https://www.gem.wiki/SVPL_power_station,
1/23/2024,SVPL power station,SVPL power station,"Renki, Korba, Chhattisgarh, India",22.292,82.5254,exact,Unit Expansion,cancelled,coal - waste coal,300,subcritical,,,SV Power Pvt Ltd [100.0%],https://www.gem.wiki/SVPL_power_station,
1/23/2024,Talabira power station,Talabira power station,"Talabira, Sambalpur, Odisha, India",21.778342,83.989506,exact,Stage I Unit 3,permitted,coal - unknown,800,supercritical,2028-2029,,NLC India Ltd [100.0%],https://www.gem.wiki/Talabira_power_station,
1/23/2024,Talabira power station,Talabira power station,"Talabira, Sambalpur, Odisha, India",21.778342,83.989506,exact,Stage II Unit 4,announced,coal - unknown,800,supercritical,,,NLC India Ltd [100.0%],https://www.gem.wiki/Talabira_power_station,
1/23/2024,Talabira power station,Talabira power station,"Talabira, Sambalpur, Odisha, India",21.778342,83.989506,exact,Stage I Unit 1,permitted,coal - unknown,800,supercritical,2028-2029,,NLC India Ltd [100.0%],https://www.gem.wiki/Talabira_power_station,
1/23/2024,Talabira power station,Talabira power station,"Talabira, Sambalpur, Odisha, India",21.778342,83.989506,exact,Stage I Unit 2,permitted,coal - unknown,800,supercritical,2028-2029,,NLC India Ltd [100.0%],https://www.gem.wiki/Talabira_power_station,
1/23/2024,Talanchankadu power station,Talanchankadu power station,"Talanchankadu, Tharangambadi, Nagapattinam, Tamil Nadu, India",11.029167,79.849444,approximate,Unit 2,cancelled,coal - unknown,660,supercritical,,,NSL Nagapatnam Power & Infratech Ltd [100.0%],https://www.gem.wiki/Talanchankadu_power_station,
1/23/2024,Talanchankadu power station,Talanchankadu power station,"Talanchankadu, Tharangambadi, Nagapattinam, Tamil Nadu, India",11.029167,79.849444,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,NSL Nagapatnam Power & Infratech Ltd [100.0%],https://www.gem.wiki/Talanchankadu_power_station,
1/23/2024,Talcher Kaniha Super Thermal Power Station,Talcher Kaniha Super Thermal Power Station,"Kaniha, Talcher, Angul, Odisha, India",21.0970667,85.0750266,exact,Stage II Unit 4,operating,coal - bituminous,500,subcritical,2003,,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_Kaniha_Super_Thermal_Power_Station,
1/23/2024,Talcher Kaniha Super Thermal Power Station,Talcher Kaniha Super Thermal Power Station,"Kaniha, Talcher, Angul, Odisha, India",21.0970667,85.0750266,exact,Stage I Unit 2,operating,coal - bituminous,500,subcritical,1996,,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_Kaniha_Super_Thermal_Power_Station,
1/23/2024,Talcher Kaniha Super Thermal Power Station,Talcher Kaniha Super Thermal Power Station,"Kaniha, Talcher, Angul, Odisha, India",21.0970667,85.0750266,exact,Stage I Unit 1,operating,coal - bituminous,500,subcritical,1995,,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_Kaniha_Super_Thermal_Power_Station,
1/23/2024,Talcher Kaniha Super Thermal Power Station,Talcher Kaniha Super Thermal Power Station,"Kaniha, Talcher, Angul, Odisha, India",21.0970667,85.0750266,exact,Stage II Unit 3,operating,coal - bituminous,500,subcritical,2003,,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_Kaniha_Super_Thermal_Power_Station,
1/23/2024,Talcher Kaniha Super Thermal Power Station,Talcher Kaniha Super Thermal Power Station,"Kaniha, Talcher, Angul, Odisha, India",21.0970667,85.0750266,exact,Stage III Unit 2,cancelled,coal - unknown,800,unknown,,,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_Kaniha_Super_Thermal_Power_Station,
1/23/2024,Talcher Kaniha Super Thermal Power Station,Talcher Kaniha Super Thermal Power Station,"Kaniha, Talcher, Angul, Odisha, India",21.0970667,85.0750266,exact,Stage II Unit 5,operating,coal - bituminous,500,subcritical,2005,,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_Kaniha_Super_Thermal_Power_Station,
1/23/2024,Talcher Kaniha Super Thermal Power Station,Talcher Kaniha Super Thermal Power Station,"Kaniha, Talcher, Angul, Odisha, India",21.0970667,85.0750266,exact,Stage III Unit 1,cancelled,coal - unknown,800,unknown,,,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_Kaniha_Super_Thermal_Power_Station,
1/23/2024,Talcher Kaniha Super Thermal Power Station,Talcher Kaniha Super Thermal Power Station,"Kaniha, Talcher, Angul, Odisha, India",21.0970667,85.0750266,exact,Stage II Unit 6,operating,coal - bituminous,500,subcritical,2006,,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_Kaniha_Super_Thermal_Power_Station,
1/23/2024,Talcher power station,Talcher power station,"Digi, Talcher, Angul, Odisha, India",20.9110615,85.2072412,exact,Unit B5,retired,coal - bituminous,110,subcritical,1982,2021,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_power_station,
1/23/2024,Talcher power station,Talcher power station,"Digi, Talcher, Angul, Odisha, India",20.9110615,85.2072412,exact,Stage III Unit 1,construction,coal - bituminous,660,ultra-supercritical,2026,,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_power_station,
1/23/2024,Talcher power station,Talcher power station,"Digi, Talcher, Angul, Odisha, India",20.9110615,85.2072412,exact,Unit B6,retired,coal - bituminous,110,subcritical,1983,2021,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_power_station,
1/23/2024,Talcher power station,Talcher power station,"Digi, Talcher, Angul, Odisha, India",20.9110615,85.2072412,exact,Unit A1,retired,coal - bituminous,60,subcritical,1967,2021,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_power_station,
1/23/2024,Talcher power station,Talcher power station,"Digi, Talcher, Angul, Odisha, India",20.9110615,85.2072412,exact,Unit A2,retired,coal - bituminous,60,subcritical,1968,2021,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_power_station,
1/23/2024,Talcher power station,Talcher power station,"Digi, Talcher, Angul, Odisha, India",20.9110615,85.2072412,exact,Stage III Unit 2,construction,coal - bituminous,660,ultra-supercritical,2027,,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_power_station,
1/23/2024,Talcher power station,Talcher power station,"Digi, Talcher, Angul, Odisha, India",20.9110615,85.2072412,exact,Unit A4,retired,coal - bituminous,60,subcritical,1969,2021,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_power_station,
1/23/2024,Talcher power station,Talcher power station,"Digi, Talcher, Angul, Odisha, India",20.9110615,85.2072412,exact,Unit A3,retired,coal - bituminous,60,subcritical,1968,2021,NTPC Ltd [100.0%],https://www.gem.wiki/Talcher_power_station,
1/23/2024,Talcher power station (NSL Nagapatnam),Talcher power station (NSL Nagapatnam),"Tentulei, Talcher CD Block, Angul, Odisha, India",20.916667,85.183333,exact,Unit 2,cancelled,coal - unknown,660,unknown,,,NSL Nagapatnam Power & Infratech Ltd [100.0%],https://www.gem.wiki/Talcher_power_station_(NSL_Nagapatnam),
1/23/2024,Talcher power station (NSL Nagapatnam),Talcher power station (NSL Nagapatnam),"Tentulei, Talcher CD Block, Angul, Odisha, India",20.916667,85.183333,exact,Unit 1,cancelled,coal - unknown,660,unknown,,,NSL Nagapatnam Power & Infratech Ltd [100.0%],https://www.gem.wiki/Talcher_power_station_(NSL_Nagapatnam),
1/23/2024,Talwandi Sabo Power Project,Talwandi Sabo Power Project,"Banawala, Mansa, Mansa, Punjab state, India",29.92458,75.238929,exact,Unit 3,operating,coal - bituminous,660,supercritical,2016,,Sterlite Energy Ltd [100.0%],https://www.gem.wiki/Talwandi_Sabo_Power_Project,
1/23/2024,Talwandi Sabo Power Project,Talwandi Sabo Power Project,"Banawala, Mansa, Mansa, Punjab state, India",29.92458,75.238929,exact,Unit 4,cancelled,coal - unknown,660,unknown,,,Sterlite Energy Ltd [100.0%],https://www.gem.wiki/Talwandi_Sabo_Power_Project,
1/23/2024,Talwandi Sabo Power Project,Talwandi Sabo Power Project,"Banawala, Mansa, Mansa, Punjab state, India",29.92458,75.238929,exact,Unit 1,operating,coal - bituminous,660,supercritical,2014,,Sterlite Energy Ltd [100.0%],https://www.gem.wiki/Talwandi_Sabo_Power_Project,
1/23/2024,Talwandi Sabo Power Project,Talwandi Sabo Power Project,"Banawala, Mansa, Mansa, Punjab state, India",29.92458,75.238929,exact,Unit 2,operating,coal - bituminous,660,supercritical,2015,,Sterlite Energy Ltd [100.0%],https://www.gem.wiki/Talwandi_Sabo_Power_Project,
1/23/2024,Tamnar power station,Tamnar power station,"Tamnar, Tamnar, Raigarh, Chhattisgarh, India",22.098747,83.451312,exact,Phase 2 Unit 2,operating,coal - unknown,600,subcritical,2014,,Jindal Steel & Power Ltd (JSPL) [100.0%],https://www.gem.wiki/Tamnar_power_station,
1/23/2024,Tamnar power station,Tamnar power station,"Tamnar, Tamnar, Raigarh, Chhattisgarh, India",22.098747,83.451312,exact,Phase 1 Unit 4,operating,coal - unknown,250,subcritical,2008,,Jindal Steel & Power Ltd (JSPL) [100.0%],https://www.gem.wiki/Tamnar_power_station,
1/23/2024,Tamnar power station,Tamnar power station,"Tamnar, Tamnar, Raigarh, Chhattisgarh, India",22.098747,83.451312,exact,Phase 2 Unit 3,operating,coal - unknown,600,subcritical,2015,,Jindal Steel & Power Ltd (JSPL) [100.0%],https://www.gem.wiki/Tamnar_power_station,
1/23/2024,Tamnar power station,Tamnar power station,"Tamnar, Tamnar, Raigarh, Chhattisgarh, India",22.098747,83.451312,exact,Phase 2 Unit 1,operating,coal - unknown,600,subcritical,2014,,Jindal Steel & Power Ltd (JSPL) [100.0%],https://www.gem.wiki/Tamnar_power_station,
1/23/2024,Tamnar power station,Tamnar power station,"Tamnar, Tamnar, Raigarh, Chhattisgarh, India",22.098747,83.451312,exact,Phase 2 Unit 4,operating,coal - unknown,600,subcritical,2015,,Jindal Steel & Power Ltd (JSPL) [100.0%],https://www.gem.wiki/Tamnar_power_station,
1/23/2024,Tamnar power station,Tamnar power station,"Tamnar, Tamnar, Raigarh, Chhattisgarh, India",22.098747,83.451312,exact,Phase 1 Unit 3,operating,coal - unknown,250,subcritical,2008,,Jindal Steel & Power Ltd (JSPL) [100.0%],https://www.gem.wiki/Tamnar_power_station,
1/23/2024,Tamnar power station,Tamnar power station,"Tamnar, Tamnar, Raigarh, Chhattisgarh, India",22.098747,83.451312,exact,Phase 1 Unit 2,operating,coal - unknown,250,subcritical,2008,,Jindal Steel & Power Ltd (JSPL) [100.0%],https://www.gem.wiki/Tamnar_power_station,
1/23/2024,Tamnar power station,Tamnar power station,"Tamnar, Tamnar, Raigarh, Chhattisgarh, India",22.098747,83.451312,exact,Phase 1 Unit 1,operating,coal - unknown,250,subcritical,2007,,Jindal Steel & Power Ltd (JSPL) [100.0%],https://www.gem.wiki/Tamnar_power_station,
1/23/2024,Tanda power station,Tanda power station,"Bahadurgarh, Tanda, Ambedkarnagar, Uttar Pradesh, India",26.5891987,82.6003754,exact,Unit 6,operating,coal - unknown,660,supercritical,2021,,NTPC Ltd [100.0%],https://www.gem.wiki/Tanda_power_station,
1/23/2024,Tanda power station,Tanda power station,"Bahadurgarh, Tanda, Ambedkarnagar, Uttar Pradesh, India",26.5891987,82.6003754,exact,Unit 5,operating,coal - unknown,660,supercritical,2019,,NTPC Ltd [100.0%],https://www.gem.wiki/Tanda_power_station,
1/23/2024,Tanda power station,Tanda power station,"Bahadurgarh, Tanda, Ambedkarnagar, Uttar Pradesh, India",26.5891987,82.6003754,exact,Unit 4,operating,coal - bituminous,110,subcritical,1998,,NTPC Ltd [100.0%],https://www.gem.wiki/Tanda_power_station,
1/23/2024,Tanda power station,Tanda power station,"Bahadurgarh, Tanda, Ambedkarnagar, Uttar Pradesh, India",26.5891987,82.6003754,exact,Unit 3,operating,coal - bituminous,110,subcritical,1990,,NTPC Ltd [100.0%],https://www.gem.wiki/Tanda_power_station,
1/23/2024,Tanda power station,Tanda power station,"Bahadurgarh, Tanda, Ambedkarnagar, Uttar Pradesh, India",26.5891987,82.6003754,exact,Unit 1,operating,coal - bituminous,110,subcritical,1988,,NTPC Ltd [100.0%],https://www.gem.wiki/Tanda_power_station,
1/23/2024,Tanda power station,Tanda power station,"Bahadurgarh, Tanda, Ambedkarnagar, Uttar Pradesh, India",26.5891987,82.6003754,exact,Unit 2,operating,coal - bituminous,110,subcritical,1989,,NTPC Ltd [100.0%],https://www.gem.wiki/Tanda_power_station,
1/23/2024,Tasra Coking power station,Tasra Coking power station,"Danbhum, Nirsa, Dhanbad, Jharkhand, India",23.78,86.72,approximate,Unit 1,cancelled,coal - unknown,300,subcritical,,,Steel Authority of India Ltd (SAIL) [100.0%],https://www.gem.wiki/Tasra_Coking_power_station,
